Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Revenue,Profit,Profit Margin %
CA-2023-102426,2024-05-05,2024-05-10,Same Day,CU-1488,Consumer,North America,Office Supplies,Binders,Binders Model 81,84.94,10,0.5,42.47,-2.2,-5.18
CA-2022-102427,2022-01-12,2022-01-15,Second Class,CU-1071,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 98,285.74,8,0.0,285.74,82.57,28.9
CA-2022-102428,2022-05-30,2022-05-31,Standard Class,CU-1491,Home Office,Latam,Furniture,Office Desks,Office Desks Model 44,961.96,3,0.0,961.96,248.65,25.85
CA-2024-102429,2023-04-20,2023-04-21,Second Class,CU-1312,Corporate,North America,Furniture,Bookcases,Bookcases Model 24,1361.35,1,0.0,1361.35,404.23,29.69
CA-2024-102430,2024-06-24,2024-07-01,Standard Class,CU-1361,Consumer,Emea,Furniture,Chairs,Chairs Model 49,161.48,9,0.0,161.48,72.33,44.79
CA-2022-102431,2022-09-26,2022-09-27,Same Day,CU-1400,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 58,1436.47,7,0.5,718.24,-422.21,-58.78
CA-2023-102432,2022-02-12,2022-02-18,Standard Class,CU-1131,Consumer,Emea,Office Supplies,Art Supplies,Art Supplies Model 65,102.49,7,0.5,51.24,-7.98,-15.57
CA-2022-102433,2022-04-07,2022-04-11,First Class,CU-1321,Corporate,Latam,Electronics,Smartphones,Smartphones Model 66,1205.96,9,0.2,964.77,26.5,2.75
CA-2023-102434,2024-01-16,2024-01-20,First Class,CU-1217,Home Office,Emea,Office Supplies,Binders,Binders Model 10,65.77,1,0.1,59.19,13.54,22.88
CA-2022-102435,2024-05-13,2024-05-18,Standard Class,CU-1452,Consumer,North America,Office Supplies,Binders,Binders Model 72,117.75,5,0.1,105.98,17.76,16.76
CA-2023-102436,2023-11-13,2023-11-14,Standard Class,CU-1109,Home Office,North America,Electronics,Tablets,Tablets Model 16,1567.87,5,0.2,1254.3,194.32,15.49
CA-2023-102437,2024-01-18,2024-01-20,Second Class,CU-1486,Home Office,Emea,Furniture,Bookcases,Bookcases Model 10,924.77,2,0.0,924.77,334.88,36.21
CA-2024-102438,2024-01-19,2024-01-20,First Class,CU-1119,Corporate,Latam,Electronics,Accessories,Accessories Model 31,1259.34,2,0.5,629.67,-154.46,-24.53
CA-2022-102439,2023-10-17,2023-10-18,First Class,CU-1373,Consumer,Europe,Office Supplies,Storage,Storage Model 64,7.31,9,0.0,7.31,1.76,24.08
CA-2024-102440,2023-02-18,2023-02-25,Same Day,CU-1427,Corporate,Latam,Office Supplies,Binders,Binders Model 76,267.82,6,0.5,133.91,-75.47,-56.36
CA-2024-102441,2023-11-11,2023-11-13,Second Class,CU-1367,Home Office,North America,Electronics,Accessories,Accessories Model 28,477.67,6,0.0,477.67,232.85,48.75
CA-2024-102442,2023-06-11,2023-06-14,Same Day,CU-1274,Home Office,Asia-Pacific,Office Supplies,Storage,Storage Model 63,272.46,8,0.2,217.97,80.23,36.81
CA-2023-102443,2022-10-13,2022-10-16,Second Class,CU-1245,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 74,145.11,3,0.0,145.11,62.5,43.07
CA-2024-102444,2022-07-25,2022-07-26,Same Day,CU-1165,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 65,211.51,8,0.0,211.51,71.65,33.88
CA-2023-102445,2024-09-15,2024-09-18,Standard Class,CU-1495,Home Office,North America,Office Supplies,Pens,Pens Model 68,118.8,3,0.1,106.92,31.7,29.65
CA-2022-102446,2024-05-09,2024-05-15,Standard Class,CU-1404,Home Office,Emea,Furniture,Sofas,Sofas Model 33,568.5,5,0.2,454.8,101.26,22.26
CA-2023-102447,2022-03-15,2022-03-22,First Class,CU-1398,Home Office,Latam,Furniture,Chairs,Chairs Model 79,664.62,9,0.2,531.7,114.29,21.5
CA-2024-102448,2022-01-09,2022-01-16,Standard Class,CU-1289,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 24,23.0,2,0.1,20.7,3.79,18.31
CA-2022-102449,2022-03-29,2022-04-05,First Class,CU-1294,Corporate,Europe,Electronics,Tablets,Tablets Model 19,427.25,5,0.2,341.8,26.68,7.81
CA-2022-102450,2022-11-09,2022-11-14,Second Class,CU-1245,Corporate,Latam,Office Supplies,Paper,Paper Model 73,190.39,5,0.1,171.35,38.75,22.61
CA-2022-102451,2024-09-04,2024-09-05,Standard Class,CU-1140,Consumer,Europe,Electronics,Tablets,Tablets Model 71,209.01,6,0.0,209.01,77.0,36.84
CA-2022-102452,2023-01-19,2023-01-26,Same Day,CU-1204,Home Office,Latam,Electronics,Tablets,Tablets Model 42,670.19,7,0.0,670.19,265.72,39.65
CA-2024-102453,2022-06-07,2022-06-11,Standard Class,CU-1314,Corporate,Latam,Furniture,Sofas,Sofas Model 82,1080.72,8,0.0,1080.72,524.77,48.56
CA-2023-102454,2024-02-07,2024-02-09,Same Day,CU-1473,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 9,36.59,3,0.5,18.3,-5.83,-31.86
CA-2023-102455,2023-02-23,2023-02-27,Second Class,CU-1411,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 22,294.43,6,0.0,294.43,83.38,28.32
CA-2024-102456,2024-05-08,2024-05-14,Second Class,CU-1285,Consumer,North America,Office Supplies,Storage,Storage Model 59,105.35,6,0.2,84.28,27.22,32.3
CA-2022-102457,2023-01-31,2023-02-02,Same Day,CU-1133,Consumer,Emea,Furniture,Sofas,Sofas Model 62,997.89,5,0.0,997.89,274.9,27.55
CA-2022-102458,2023-04-02,2023-04-07,Standard Class,CU-1425,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 90,1225.13,2,0.2,980.1,181.98,18.57
CA-2023-102459,2023-05-10,2023-05-13,First Class,CU-1035,Consumer,Emea,Office Supplies,Pens,Pens Model 39,33.31,5,0.2,26.65,2.19,8.22
CA-2023-102460,2022-07-30,2022-08-05,Standard Class,CU-1219,Corporate,Emea,Office Supplies,Binders,Binders Model 67,229.0,4,0.2,183.2,15.07,8.23
CA-2023-102461,2023-11-10,2023-11-13,Same Day,CU-1227,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 75,1357.05,8,0.0,1357.05,531.29,39.15
CA-2023-102462,2024-01-13,2024-01-18,First Class,CU-1332,Home Office,Europe,Office Supplies,Pens,Pens Model 29,295.28,7,0.2,236.22,46.88,19.85
CA-2023-102463,2022-04-15,2022-04-18,Same Day,CU-1409,Home Office,Europe,Electronics,Laptops,Laptops Model 75,678.14,10,0.0,678.14,240.02,35.39
CA-2024-102464,2022-09-04,2022-09-07,Standard Class,CU-1177,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 60,41.87,1,0.5,20.94,-0.6,-2.87
CA-2022-102465,2024-08-30,2024-09-02,First Class,CU-1236,Corporate,Europe,Furniture,Office Desks,Office Desks Model 34,436.55,2,0.5,218.28,-34.37,-15.75
CA-2024-102466,2023-05-11,2023-05-13,Second Class,CU-1180,Corporate,Latam,Office Supplies,Pens,Pens Model 52,80.1,4,0.0,80.1,33.55,41.89
CA-2024-102467,2023-10-12,2023-10-16,First Class,CU-1048,Corporate,Emea,Furniture,Bookcases,Bookcases Model 60,399.6,6,0.0,399.6,171.29,42.87
CA-2022-102468,2023-07-04,2023-07-07,First Class,CU-1178,Home Office,North America,Office Supplies,Art Supplies,Art Supplies Model 45,148.37,10,0.0,148.37,37.11,25.01
CA-2023-102469,2024-08-08,2024-08-13,Standard Class,CU-1334,Corporate,Latam,Electronics,Smartphones,Smartphones Model 68,1592.14,5,0.5,796.07,-305.82,-38.42
CA-2022-102470,2023-02-25,2023-02-27,Second Class,CU-1109,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 39,125.54,2,0.0,125.54,47.69,37.99
CA-2024-102471,2024-09-26,2024-09-30,Standard Class,CU-1130,Home Office,Latam,Office Supplies,Art Supplies,Art Supplies Model 63,217.51,4,0.0,217.51,100.63,46.26
CA-2023-102472,2024-01-01,2024-01-04,First Class,CU-1021,Home Office,Europe,Furniture,Bookcases,Bookcases Model 48,1099.44,7,0.0,1099.44,509.26,46.32
CA-2022-102473,2022-07-15,2022-07-20,Same Day,CU-1051,Consumer,North America,Furniture,Bookcases,Bookcases Model 79,1048.93,1,0.0,1048.93,386.53,36.85
CA-2022-102474,2024-08-20,2024-08-24,Same Day,CU-1293,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 63,165.18,10,0.0,165.18,35.8,21.67
CA-2023-102475,2022-11-18,2022-11-22,Second Class,CU-1056,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 86,167.15,10,0.1,150.44,44.54,29.61
CA-2024-102476,2022-09-13,2022-09-16,Second Class,CU-1404,Corporate,Latam,Electronics,Tablets,Tablets Model 87,1632.05,9,0.2,1305.64,290.09,22.22
CA-2023-102477,2022-03-01,2022-03-05,Second Class,CU-1068,Home Office,Emea,Electronics,Tablets,Tablets Model 100,353.67,4,0.0,353.67,91.86,25.97
CA-2022-102478,2024-02-11,2024-02-13,Standard Class,CU-1038,Corporate,Europe,Electronics,Accessories,Accessories Model 60,1839.4,5,0.0,1839.4,647.93,35.23
CA-2023-102479,2024-09-25,2024-09-30,Second Class,CU-1221,Corporate,Europe,Furniture,Sofas,Sofas Model 92,1180.65,10,0.1,1062.58,315.84,29.72
CA-2022-102480,2024-08-31,2024-09-06,First Class,CU-1266,Consumer,Europe,Office Supplies,Paper,Paper Model 86,20.21,8,0.5,10.1,-4.37,-43.27
CA-2023-102481,2024-03-03,2024-03-09,Same Day,CU-1431,Corporate,Emea,Electronics,Monitors,Monitors Model 4,1124.6,6,0.0,1124.6,242.27,21.54
CA-2024-102482,2023-03-02,2023-03-04,Same Day,CU-1414,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 19,266.48,9,0.1,239.83,72.28,30.14
CA-2024-102483,2022-04-17,2022-04-18,Second Class,CU-1344,Consumer,Europe,Electronics,Laptops,Laptops Model 34,1327.92,3,0.0,1327.92,318.67,24.0
CA-2023-102484,2022-03-26,2022-03-27,Same Day,CU-1404,Home Office,Emea,Office Supplies,Binders,Binders Model 43,243.95,5,0.1,219.56,26.1,11.89
CA-2023-102485,2023-04-08,2023-04-11,First Class,CU-1193,Corporate,Europe,Electronics,Tablets,Tablets Model 88,1674.15,5,0.0,1674.15,372.73,22.26
CA-2022-102486,2023-06-18,2023-06-19,First Class,CU-1043,Consumer,Latam,Furniture,Tables,Tables Model 66,1452.92,6,0.0,1452.92,701.21,48.26
CA-2024-102487,2024-04-25,2024-05-01,Standard Class,CU-1353,Home Office,Europe,Furniture,Sofas,Sofas Model 66,521.27,2,0.2,417.02,34.62,8.3
CA-2023-102488,2024-06-01,2024-06-05,Standard Class,CU-1133,Corporate,Europe,Electronics,Laptops,Laptops Model 10,669.86,9,0.0,669.86,295.07,44.05
CA-2023-102489,2022-10-01,2022-10-02,Standard Class,CU-1056,Consumer,Latam,Electronics,Accessories,Accessories Model 27,1840.55,1,0.0,1840.55,919.38,49.95
CA-2023-102490,2024-06-18,2024-06-25,Same Day,CU-1471,Corporate,Latam,Furniture,Chairs,Chairs Model 94,902.21,7,0.5,451.1,-179.99,-39.9
CA-2023-102491,2022-04-22,2022-04-27,Second Class,CU-1397,Corporate,Latam,Electronics,Accessories,Accessories Model 48,204.65,7,0.5,102.32,-29.64,-28.97
CA-2022-102492,2023-10-14,2023-10-18,Second Class,CU-1490,Consumer,Latam,Electronics,Laptops,Laptops Model 37,1182.08,9,0.1,1063.87,273.92,25.75
CA-2024-102493,2022-11-03,2022-11-07,Second Class,CU-1022,Consumer,Europe,Furniture,Bookcases,Bookcases Model 84,559.91,7,0.0,559.91,176.69,31.56
CA-2023-102494,2022-11-02,2022-11-07,Standard Class,CU-1205,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 78,206.11,7,0.0,206.11,53.83,26.12
CA-2024-102495,2022-02-03,2022-02-08,Same Day,CU-1330,Consumer,Europe,Furniture,Tables,Tables Model 44,1240.09,2,0.5,620.04,-357.64,-57.68
CA-2023-102496,2023-12-01,2023-12-06,Standard Class,CU-1377,Corporate,Emea,Office Supplies,Paper,Paper Model 25,122.15,9,0.0,122.15,39.84,32.62
CA-2023-102497,2024-09-04,2024-09-05,Same Day,CU-1141,Consumer,North America,Furniture,Tables,Tables Model 9,937.71,7,0.5,468.86,-38.98,-8.31
CA-2023-102498,2024-09-02,2024-09-04,Same Day,CU-1407,Consumer,Europe,Electronics,Laptops,Laptops Model 55,1228.5,1,0.2,982.8,107.68,10.96
CA-2023-102499,2023-01-11,2023-01-18,First Class,CU-1263,Consumer,Europe,Office Supplies,Binders,Binders Model 26,232.95,6,0.2,186.36,53.76,28.85
CA-2024-102500,2024-04-27,2024-04-30,Second Class,CU-1349,Home Office,North America,Electronics,Monitors,Monitors Model 47,1053.5,6,0.0,1053.5,358.68,34.05
CA-2023-102501,2024-07-29,2024-08-01,Same Day,CU-1293,Consumer,Asia-Pacific,Electronics,Laptops,Laptops Model 21,1521.93,5,0.0,1521.93,346.69,22.78
CA-2022-102502,2022-06-04,2022-06-09,Second Class,CU-1096,Consumer,Emea,Furniture,Bookcases,Bookcases Model 66,1432.12,10,0.5,716.06,-207.17,-28.93
CA-2024-102503,2022-01-13,2022-01-15,First Class,CU-1413,Home Office,Latam,Electronics,Monitors,Monitors Model 64,346.6,8,0.5,173.3,-2.79,-1.61
CA-2022-102504,2022-12-20,2022-12-24,Standard Class,CU-1457,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 33,1838.14,7,0.0,1838.14,737.12,40.1
CA-2023-102505,2022-09-17,2022-09-22,Second Class,CU-1389,Home Office,Emea,Office Supplies,Pens,Pens Model 27,75.52,7,0.2,60.42,16.79,27.79
CA-2024-102506,2023-04-10,2023-04-17,Same Day,CU-1234,Corporate,Latam,Electronics,Laptops,Laptops Model 50,703.67,5,0.0,703.67,153.03,21.75
CA-2024-102507,2024-05-13,2024-05-19,Same Day,CU-1346,Home Office,Europe,Electronics,Monitors,Monitors Model 98,625.4,4,0.0,625.4,279.48,44.69
CA-2024-102508,2024-03-21,2024-03-25,Same Day,CU-1170,Corporate,Asia-Pacific,Furniture,Chairs,Chairs Model 100,100.45,9,0.0,100.45,23.2,23.1
CA-2022-102509,2023-08-24,2023-08-27,Same Day,CU-1371,Consumer,North America,Office Supplies,Paper,Paper Model 45,119.17,6,0.0,119.17,53.79,45.14
CA-2022-102510,2023-04-11,2023-04-16,First Class,CU-1418,Home Office,Asia-Pacific,Furniture,Sofas,Sofas Model 16,247.26,1,0.1,222.53,28.19,12.67
CA-2024-102511,2023-04-30,2023-05-04,First Class,CU-1451,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 54,577.99,3,0.2,462.39,75.38,16.3
CA-2023-102512,2022-06-05,2022-06-07,Same Day,CU-1349,Home Office,Europe,Furniture,Office Desks,Office Desks Model 44,475.71,1,0.0,475.71,155.09,32.6
CA-2024-102513,2023-06-04,2023-06-07,Same Day,CU-1270,Corporate,Latam,Electronics,Monitors,Monitors Model 49,1502.42,10,0.0,1502.42,335.56,22.33
CA-2024-102514,2024-01-06,2024-01-13,Same Day,CU-1034,Consumer,Emea,Electronics,Monitors,Monitors Model 71,1057.44,10,0.1,951.7,142.81,15.01
CA-2023-102515,2023-03-26,2023-03-31,First Class,CU-1239,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 53,47.57,4,0.1,42.81,12.34,28.83
CA-2022-102516,2024-06-19,2024-06-25,Same Day,CU-1035,Home Office,North America,Electronics,Monitors,Monitors Model 98,629.05,6,0.0,629.05,289.99,46.1
CA-2024-102517,2023-03-06,2023-03-08,Second Class,CU-1338,Consumer,Latam,Office Supplies,Binders,Binders Model 37,64.51,4,0.0,64.51,19.01,29.47
CA-2022-102518,2022-02-23,2022-03-02,Second Class,CU-1110,Home Office,Emea,Electronics,Tablets,Tablets Model 36,882.35,7,0.5,441.18,-235.48,-53.38
CA-2023-102519,2023-08-03,2023-08-06,Second Class,CU-1348,Consumer,Latam,Office Supplies,Pens,Pens Model 84,43.5,6,0.1,39.15,10.38,26.51
CA-2023-102520,2022-11-27,2022-12-02,First Class,CU-1046,Consumer,Emea,Furniture,Tables,Tables Model 62,1101.56,1,0.0,1101.56,291.21,26.44
CA-2023-102521,2022-09-17,2022-09-22,First Class,CU-1147,Home Office,Latam,Furniture,Tables,Tables Model 14,263.03,10,0.5,131.51,-59.45,-45.21
CA-2024-102522,2024-03-13,2024-03-14,First Class,CU-1085,Corporate,Asia-Pacific,Furniture,Tables,Tables Model 68,1223.03,6,0.0,1223.03,253.99,20.77
CA-2023-102523,2024-02-18,2024-02-21,Second Class,CU-1186,Corporate,North America,Furniture,Office Desks,Office Desks Model 55,870.91,8,0.2,696.73,157.58,22.62
CA-2024-102524,2022-07-04,2022-07-05,Second Class,CU-1369,Home Office,Europe,Electronics,Laptops,Laptops Model 32,1797.88,8,0.0,1797.88,412.45,22.94
CA-2022-102525,2023-09-29,2023-10-05,First Class,CU-1286,Corporate,Latam,Electronics,Accessories,Accessories Model 100,1238.04,3,0.2,990.43,70.16,7.08
CA-2024-102526,2023-06-22,2023-06-29,Same Day,CU-1081,Home Office,Latam,Electronics,Laptops,Laptops Model 33,1642.59,5,0.2,1314.07,314.25,23.91
CA-2023-102527,2022-06-27,2022-07-02,Standard Class,CU-1242,Home Office,Emea,Furniture,Bookcases,Bookcases Model 39,260.8,1,0.0,260.8,115.17,44.16
CA-2022-102528,2023-07-09,2023-07-14,Standard Class,CU-1241,Consumer,North America,Furniture,Chairs,Chairs Model 90,157.86,9,0.1,142.07,48.36,34.04
CA-2024-102529,2022-03-23,2022-03-25,Standard Class,CU-1075,Home Office,Europe,Office Supplies,Paper,Paper Model 11,218.33,8,0.0,218.33,89.68,41.08
CA-2023-102530,2022-03-10,2022-03-14,First Class,CU-1271,Corporate,Emea,Electronics,Laptops,Laptops Model 8,1763.2,5,0.1,1586.88,485.73,30.61
CA-2023-102531,2022-11-24,2022-11-25,Standard Class,CU-1182,Consumer,Latam,Office Supplies,Art Supplies,Art Supplies Model 58,79.59,3,0.0,79.59,34.31,43.11
CA-2024-102532,2023-02-12,2023-02-13,Same Day,CU-1273,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 25,64.49,10,0.0,64.49,22.42,34.77
CA-2023-102533,2022-05-26,2022-05-28,Second Class,CU-1203,Home Office,North America,Furniture,Chairs,Chairs Model 12,1310.2,6,0.1,1179.18,139.74,11.85
CA-2022-102534,2022-08-23,2022-08-25,Same Day,CU-1248,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 44,152.55,2,0.2,122.04,16.74,13.72
CA-2022-102535,2022-04-08,2022-04-11,Standard Class,CU-1369,Consumer,Emea,Furniture,Sofas,Sofas Model 78,1473.7,8,0.5,736.85,-58.46,-7.93
CA-2024-102536,2022-05-13,2022-05-16,Standard Class,CU-1292,Consumer,North America,Electronics,Accessories,Accessories Model 20,1189.48,6,0.0,1189.48,509.71,42.85
CA-2024-102537,2022-06-02,2022-06-07,Same Day,CU-1430,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 97,145.6,6,0.2,116.48,36.62,31.44
CA-2022-102538,2022-12-18,2022-12-24,First Class,CU-1468,Corporate,North America,Electronics,Monitors,Monitors Model 28,1643.73,8,0.0,1643.73,682.6,41.53
CA-2022-102539,2024-09-23,2024-09-24,Same Day,CU-1171,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 40,274.85,5,0.2,219.88,15.61,7.1
CA-2022-102540,2023-08-20,2023-08-24,Second Class,CU-1197,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 67,278.07,4,0.5,139.04,-5.85,-4.21
CA-2023-102541,2023-10-31,2023-11-05,Same Day,CU-1372,Corporate,Europe,Office Supplies,Storage,Storage Model 91,237.87,8,0.0,237.87,56.0,23.54
CA-2023-102542,2022-11-01,2022-11-04,Second Class,CU-1322,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 67,151.15,10,0.1,136.04,44.05,32.38
CA-2022-102543,2022-12-12,2022-12-19,First Class,CU-1114,Home Office,North America,Electronics,Accessories,Accessories Model 74,284.38,4,0.0,284.38,63.01,22.16
CA-2024-102544,2022-01-20,2022-01-26,First Class,CU-1064,Corporate,Latam,Office Supplies,Storage,Storage Model 7,189.81,1,0.2,151.85,40.6,26.74
CA-2024-102545,2022-03-09,2022-03-13,First Class,CU-1247,Consumer,Latam,Furniture,Tables,Tables Model 37,1330.57,7,0.1,1197.51,254.99,21.29
CA-2024-102546,2024-05-03,2024-05-05,Second Class,CU-1187,Corporate,Emea,Electronics,Laptops,Laptops Model 29,942.66,10,0.0,942.66,456.33,48.41
CA-2022-102547,2024-01-06,2024-01-09,Standard Class,CU-1467,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 31,395.72,2,0.1,356.15,136.4,38.3
CA-2022-102548,2023-02-10,2023-02-13,Standard Class,CU-1132,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 2,1330.32,2,0.2,1064.26,292.98,27.53
CA-2024-102549,2024-03-27,2024-03-29,Second Class,CU-1168,Home Office,Emea,Office Supplies,Pens,Pens Model 58,241.33,3,0.0,241.33,79.02,32.74
CA-2024-102550,2022-09-06,2022-09-13,First Class,CU-1315,Corporate,Latam,Office Supplies,Storage,Storage Model 62,240.19,2,0.0,240.19,102.14,42.52
CA-2024-102551,2022-01-21,2022-01-28,Second Class,CU-1085,Corporate,Europe,Office Supplies,Pens,Pens Model 60,219.94,4,0.1,197.95,66.57,33.63
CA-2022-102552,2024-01-07,2024-01-09,Second Class,CU-1309,Home Office,North America,Office Supplies,Paper,Paper Model 91,291.56,1,0.1,262.4,90.33,34.42
CA-2023-102553,2023-02-21,2023-02-22,First Class,CU-1154,Consumer,Latam,Office Supplies,Storage,Storage Model 32,253.4,6,0.0,253.4,106.95,42.21
CA-2022-102554,2024-01-02,2024-01-05,Second Class,CU-1328,Consumer,North America,Furniture,Office Desks,Office Desks Model 64,938.17,1,0.5,469.08,-121.83,-25.97
CA-2023-102555,2024-04-10,2024-04-17,First Class,CU-1484,Home Office,Europe,Office Supplies,Binders,Binders Model 40,287.01,10,0.1,258.31,64.22,24.86
CA-2023-102556,2022-11-24,2022-11-30,Second Class,CU-1405,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 61,1204.28,4,0.0,1204.28,437.15,36.3
CA-2022-102557,2024-04-27,2024-05-04,Standard Class,CU-1456,Consumer,Europe,Electronics,Monitors,Monitors Model 30,699.02,4,0.5,349.51,-188.35,-53.89
CA-2024-102558,2022-08-02,2022-08-03,Second Class,CU-1117,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 20,727.62,8,0.0,727.62,359.09,49.35
CA-2024-102559,2023-07-06,2023-07-09,Second Class,CU-1365,Corporate,Europe,Electronics,Smartphones,Smartphones Model 30,824.31,6,0.0,824.31,313.3,38.01
CA-2022-102560,2022-09-12,2022-09-19,Second Class,CU-1167,Consumer,North America,Furniture,Chairs,Chairs Model 47,1426.09,6,0.2,1140.87,60.24,5.28
CA-2022-102561,2024-04-03,2024-04-08,First Class,CU-1324,Home Office,North America,Furniture,Tables,Tables Model 20,1353.51,5,0.0,1353.51,517.07,38.2
CA-2022-102562,2022-03-22,2022-03-27,Second Class,CU-1190,Corporate,North America,Electronics,Tablets,Tablets Model 30,1119.25,1,0.1,1007.32,188.92,18.75
CA-2022-102563,2023-08-24,2023-08-25,Second Class,CU-1421,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 92,1537.26,5,0.2,1229.81,17.99,1.46
CA-2022-102564,2023-09-24,2023-09-30,Same Day,CU-1056,Corporate,Latam,Furniture,Bookcases,Bookcases Model 64,1429.15,7,0.1,1286.24,229.72,17.86
CA-2022-102565,2024-09-08,2024-09-13,Second Class,CU-1142,Corporate,Europe,Electronics,Monitors,Monitors Model 16,1540.96,3,0.0,1540.96,460.12,29.86
CA-2024-102566,2023-11-04,2023-11-10,Same Day,CU-1121,Corporate,Europe,Electronics,Laptops,Laptops Model 59,984.47,2,0.0,984.47,479.97,48.75
CA-2022-102567,2022-02-26,2022-03-01,Same Day,CU-1256,Corporate,Latam,Office Supplies,Storage,Storage Model 59,263.79,5,0.0,263.79,77.62,29.42
