Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2024-103023,2023-04-21,2023-04-23,Same Day,CU-1259,Consumer,North America,Electronics,Accessories,Accessories Model 43,968.24,10,0.1,298.44
CA-2022-103024,2024-09-14,2024-09-18,Same Day,CU-1103,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 50,210.13,10,0.5,-7.06
CA-2024-103025,2024-04-17,2024-04-19,Second Class,CU-1018,Corporate,North America,Electronics,Tablets,Tablets Model 52,632.28,10,0.5,-125.74
CA-2023-103026,2024-01-19,2024-01-24,Second Class,CU-1180,Consumer,North America,Furniture,Bookcases,Bookcases Model 14,694.18,5,0.5,-109.32
CA-2024-103027,2023-04-30,2023-05-02,First Class,CU-1277,Consumer,EMEA,Electronics,Laptops,Laptops Model 63,1508.49,5,0.2,249.23
CA-2023-103028,2023-05-27,2023-05-31,Second Class,CU-1191,Home Office,EMEA,Office Supplies,Pens,Pens Model 84,167.27,4,0.2,38.38
CA-2023-103029,2023-09-11,2023-09-16,Same Day,CU-1384,Consumer,Europe,Furniture,Tables,Tables Model 99,150.54,2,0.2,36.12
CA-2024-103030,2023-01-25,2023-01-28,Same Day,CU-1327,Home Office,North America,Electronics,Monitors,Monitors Model 63,401.48,2,0.2,69.83
CA-2024-103031,2023-08-13,2023-08-15,Second Class,CU-1189,Consumer,North America,Electronics,Laptops,Laptops Model 32,1576.38,8,0.2,370.41
CA-2023-103032,2023-10-19,2023-10-23,Second Class,CU-1263,Home Office,LATAM,Furniture,Tables,Tables Model 31,561.19,6,0.0,209.29
CA-2022-103033,2022-02-24,2022-02-26,First Class,CU-1397,Home Office,LATAM,Furniture,Sofas,Sofas Model 65,273.45,3,0.2,69.1
CA-2024-103034,2024-05-25,2024-05-31,Second Class,CU-1148,Home Office,Asia-Pacific,Electronics,Monitors,Monitors Model 30,1227.05,3,0.0,562.93
CA-2022-103035,2022-03-26,2022-03-30,Same Day,CU-1261,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 73,1371.84,8,0.0,341.66
CA-2024-103036,2023-10-26,2023-10-27,First Class,CU-1166,Corporate,LATAM,Office Supplies,Storage,Storage Model 100,254.28,2,0.1,78.78
CA-2022-103037,2024-07-25,2024-07-27,First Class,CU-1108,Corporate,Asia-Pacific,Electronics,Tablets,Tablets Model 32,1105.23,2,0.0,323.85
CA-2023-103038,2022-12-27,2023-01-01,Second Class,CU-1460,Corporate,Europe,Electronics,Accessories,Accessories Model 35,1128.02,4,0.1,251.03
CA-2023-103039,2023-04-07,2023-04-13,First Class,CU-1213,Consumer,EMEA,Furniture,Tables,Tables Model 26,907.27,7,0.2,169.41
CA-2023-103040,2024-09-26,2024-09-27,First Class,CU-1166,Consumer,LATAM,Office Supplies,Pens,Pens Model 30,233.33,10,0.5,-64.11
CA-2023-103041,2024-04-01,2024-04-02,Standard Class,CU-1402,Home Office,North America,Electronics,Tablets,Tablets Model 19,1744.59,10,0.1,561.53
CA-2022-103042,2022-12-24,2022-12-29,Second Class,CU-1058,Consumer,North America,Office Supplies,Paper,Paper Model 65,165.98,10,0.1,35.95
CA-2024-103043,2023-10-19,2023-10-20,Second Class,CU-1491,Consumer,EMEA,Electronics,Tablets,Tablets Model 58,1948.04,6,0.0,665.06
CA-2024-103044,2024-06-28,2024-07-04,Standard Class,CU-1051,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 5,257.25,5,0.1,74.39
CA-2022-103045,2023-10-21,2023-10-22,Same Day,CU-1146,Home Office,Europe,Furniture,Tables,Tables Model 39,1265.04,6,0.0,524.8
CA-2022-103046,2022-01-04,2022-01-06,Standard Class,CU-1425,Consumer,Asia-Pacific,Office Supplies,Pens,Pens Model 50,188.78,3,0.0,56.81
CA-2024-103047,2022-10-19,2022-10-20,Same Day,CU-1428,Consumer,LATAM,Electronics,Tablets,Tablets Model 30,697.15,7,0.0,156.51
CA-2024-103048,2024-08-06,2024-08-09,First Class,CU-1241,Home Office,North America,Office Supplies,Paper,Paper Model 54,19.96,4,0.2,2.84
CA-2022-103049,2022-02-22,2022-02-26,First Class,CU-1055,Corporate,Europe,Furniture,Tables,Tables Model 10,463.66,2,0.5,-24.67
CA-2022-103050,2022-06-19,2022-06-22,Standard Class,CU-1249,Corporate,LATAM,Electronics,Monitors,Monitors Model 66,274.89,10,0.0,101.48
CA-2024-103051,2024-04-29,2024-04-30,First Class,CU-1138,Consumer,Europe,Electronics,Smartphones,Smartphones Model 56,905.72,1,0.0,312.14
CA-2024-103052,2024-03-30,2024-03-31,First Class,CU-1463,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 57,195.81,2,0.5,-21.92
CA-2023-103053,2023-07-16,2023-07-18,Standard Class,CU-1360,Corporate,Europe,Office Supplies,Pens,Pens Model 76,57.59,2,0.2,2.37
CA-2024-103054,2023-12-04,2023-12-07,Second Class,CU-1292,Home Office,EMEA,Furniture,Office Desks,Office Desks Model 15,506.27,5,0.0,139.06
CA-2022-103055,2024-04-15,2024-04-20,First Class,CU-1355,Home Office,LATAM,Office Supplies,Art Supplies,Art Supplies Model 25,176.24,5,0.0,66.33
CA-2022-103056,2022-01-06,2022-01-07,Second Class,CU-1420,Home Office,North America,Electronics,Monitors,Monitors Model 39,1802.05,3,0.0,566.23
CA-2024-103057,2023-10-25,2023-10-28,First Class,CU-1223,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 51,123.96,10,0.0,41.76
CA-2024-103058,2023-07-10,2023-07-12,Same Day,CU-1095,Home Office,North America,Electronics,Monitors,Monitors Model 59,1796.45,6,0.2,26.06
CA-2023-103059,2022-11-16,2022-11-22,Standard Class,CU-1465,Corporate,Europe,Electronics,Laptops,Laptops Model 72,1378.34,2,0.0,610.32
CA-2024-103060,2022-11-19,2022-11-21,Standard Class,CU-1183,Corporate,EMEA,Electronics,Smartphones,Smartphones Model 38,529.46,5,0.5,-154.52
CA-2024-103061,2022-05-09,2022-05-11,First Class,CU-1202,Consumer,LATAM,Furniture,Chairs,Chairs Model 81,439.77,3,0.0,88.61
CA-2023-103062,2022-09-10,2022-09-17,First Class,CU-1081,Consumer,EMEA,Furniture,Sofas,Sofas Model 6,1238.96,8,0.1,484.57
CA-2022-103063,2023-09-26,2023-10-02,Second Class,CU-1333,Home Office,EMEA,Office Supplies,Storage,Storage Model 82,213.29,7,0.5,-25.28
CA-2023-103064,2022-11-06,2022-11-11,Same Day,CU-1249,Consumer,North America,Electronics,Monitors,Monitors Model 84,808.47,5,0.5,-12.55
CA-2022-103065,2024-05-02,2024-05-04,Standard Class,CU-1451,Corporate,North America,Electronics,Accessories,Accessories Model 92,1753.3,3,0.0,456.76
CA-2022-103066,2022-12-19,2022-12-23,First Class,CU-1148,Consumer,LATAM,Office Supplies,Art Supplies,Art Supplies Model 76,202.92,10,0.0,71.91
CA-2023-103067,2024-02-10,2024-02-16,Second Class,CU-1297,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 29,168.89,2,0.2,42.09
CA-2024-103068,2023-08-14,2023-08-16,Same Day,CU-1331,Consumer,Europe,Furniture,Office Desks,Office Desks Model 84,697.07,1,0.1,93.83
CA-2024-103069,2024-07-29,2024-07-30,First Class,CU-1092,Home Office,Europe,Furniture,Sofas,Sofas Model 99,1010.61,2,0.2,116.97
CA-2023-103070,2023-08-16,2023-08-18,Standard Class,CU-1420,Consumer,LATAM,Office Supplies,Art Supplies,Art Supplies Model 76,60.19,2,0.5,-3.45
CA-2022-103071,2022-11-16,2022-11-22,Standard Class,CU-1177,Consumer,LATAM,Office Supplies,Paper,Paper Model 64,146.45,1,0.5,-24.54
CA-2023-103072,2023-08-03,2023-08-06,Same Day,CU-1101,Corporate,LATAM,Furniture,Office Desks,Office Desks Model 54,1086.09,7,0.0,292.58
CA-2022-103073,2023-07-14,2023-07-15,First Class,CU-1466,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 100,1681.77,9,0.0,467.61
CA-2023-103074,2024-02-06,2024-02-08,Second Class,CU-1460,Corporate,EMEA,Furniture,Bookcases,Bookcases Model 13,374.6,4,0.5,-3.88
CA-2023-103075,2023-09-20,2023-09-21,First Class,CU-1150,Consumer,EMEA,Furniture,Tables,Tables Model 85,1064.27,2,0.5,-224.77
CA-2022-103076,2022-01-27,2022-02-01,Same Day,CU-1254,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 55,612.88,6,0.5,-111.31
CA-2023-103077,2024-01-22,2024-01-23,First Class,CU-1033,Corporate,Europe,Furniture,Tables,Tables Model 19,432.16,3,0.1,60.57
CA-2023-103078,2024-05-13,2024-05-18,Same Day,CU-1444,Consumer,Europe,Office Supplies,Binders,Binders Model 28,191.82,9,0.0,87.86
CA-2022-103079,2023-03-28,2023-03-29,Second Class,CU-1180,Corporate,LATAM,Office Supplies,Pens,Pens Model 18,286.49,2,0.0,65.62
CA-2023-103080,2024-02-07,2024-02-10,Same Day,CU-1125,Corporate,Europe,Electronics,Laptops,Laptops Model 40,1291.39,4,0.0,261.95
CA-2022-103081,2024-07-08,2024-07-09,Same Day,CU-1082,Consumer,North America,Furniture,Bookcases,Bookcases Model 75,1344.07,1,0.0,577.33
CA-2024-103082,2022-04-08,2022-04-13,Standard Class,CU-1124,Home Office,LATAM,Furniture,Office Desks,Office Desks Model 48,1101.37,1,0.0,508.07
CA-2024-103083,2022-06-06,2022-06-09,Standard Class,CU-1361,Corporate,North America,Office Supplies,Paper,Paper Model 58,18.43,9,0.0,3.84
CA-2022-103084,2023-03-11,2023-03-17,Same Day,CU-1272,Corporate,Europe,Electronics,Laptops,Laptops Model 37,1222.17,10,0.1,172.86
CA-2022-103085,2022-08-03,2022-08-09,Second Class,CU-1492,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 86,1092.04,4,0.5,-67.14
CA-2023-103086,2022-05-13,2022-05-14,Standard Class,CU-1210,Corporate,North America,Electronics,Laptops,Laptops Model 38,1718.22,1,0.0,852.93
CA-2023-103087,2022-04-24,2022-04-26,Standard Class,CU-1120,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 74,524.85,1,0.5,-74.38
CA-2022-103088,2023-12-03,2023-12-09,Second Class,CU-1305,Corporate,LATAM,Office Supplies,Storage,Storage Model 17,198.8,8,0.1,32.11
CA-2022-103089,2023-12-29,2024-01-05,Same Day,CU-1366,Home Office,LATAM,Furniture,Sofas,Sofas Model 61,1129.77,6,0.0,491.09
CA-2023-103090,2023-04-21,2023-04-27,Standard Class,CU-1065,Consumer,EMEA,Office Supplies,Paper,Paper Model 69,291.43,4,0.2,47.52
CA-2024-103091,2024-03-30,2024-04-01,Standard Class,CU-1142,Home Office,LATAM,Electronics,Laptops,Laptops Model 36,850.24,10,0.0,343.73
CA-2024-103092,2023-05-29,2023-06-02,Standard Class,CU-1330,Home Office,LATAM,Office Supplies,Binders,Binders Model 36,38.47,9,0.5,-0.35
CA-2024-103093,2023-11-05,2023-11-08,Standard Class,CU-1126,Home Office,North America,Furniture,Sofas,Sofas Model 41,814.0,10,0.0,185.47
CA-2022-103094,2024-02-25,2024-03-01,First Class,CU-1122,Home Office,LATAM,Office Supplies,Binders,Binders Model 5,111.7,5,0.0,35.71
CA-2022-103095,2023-08-21,2023-08-23,Same Day,CU-1041,Home Office,EMEA,Furniture,Bookcases,Bookcases Model 4,1420.42,4,0.2,292.32
CA-2023-103096,2024-07-06,2024-07-10,Standard Class,CU-1071,Consumer,LATAM,Office Supplies,Paper,Paper Model 99,109.76,8,0.2,11.3
CA-2022-103097,2022-02-26,2022-03-04,First Class,CU-1183,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 97,69.62,6,0.0,28.91
CA-2022-103098,2023-04-06,2023-04-13,Same Day,CU-1233,Corporate,EMEA,Office Supplies,Art Supplies,Art Supplies Model 76,278.5,3,0.5,-59.81
CA-2024-103099,2022-05-19,2022-05-26,Standard Class,CU-1390,Consumer,North America,Furniture,Tables,Tables Model 87,1032.52,5,0.0,278.05
CA-2024-103100,2022-11-14,2022-11-15,Standard Class,CU-1400,Consumer,Asia-Pacific,Furniture,Chairs,Chairs Model 89,,8,0.2,66.44
CA-2023-103101,2022-04-08,2022-04-09,First Class,CU-1282,Corporate,LATAM,Furniture,Chairs,Chairs Model 67,685.81,5,0.0,145.41
CA-2022-103102,2024-02-28,2024-03-02,First Class,CU-1421,Corporate,North America,Office Supplies,Pens,Pens Model 73,166.84,8,0.0,77.67
CA-2022-103103,2022-05-01,2022-05-06,Same Day,CU-1238,Consumer,Europe,Electronics,Smartphones,Smartphones Model 42,1033.84,1,0.5,-88.48
CA-2023-103104,2022-08-18,2022-08-25,Standard Class,CU-1237,Consumer,Europe,Furniture,Sofas,Sofas Model 85,692.4,9,0.2,1.69
CA-2023-103105,2023-11-05,2023-11-10,Standard Class,CU-1386,Consumer,North America,Furniture,Tables,Tables Model 66,1475.66,8,0.1,313.88
CA-2024-103106,2023-05-28,2023-06-02,Second Class,CU-1133,Corporate,EMEA,Electronics,Tablets,Tablets Model 60,240.2,9,0.0,112.51
CA-2024-103107,2022-07-16,2022-07-17,Standard Class,CU-1261,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 32,350.73,5,0.0,102.83
CA-2023-103108,2022-04-10,2022-04-15,Standard Class,CU-1085,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 61,21.78,4,0.0,9.31
CA-2023-103109,2022-10-05,2022-10-07,Second Class,CU-1181,Corporate,LATAM,Furniture,Chairs,Chairs Model 89,562.85,7,0.0,228.2
CA-2024-103110,2023-11-19,2023-11-20,Standard Class,CU-1420,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 15,1265.37,1,0.5,-52.2
CA-2023-103111,2022-01-12,2022-01-16,Standard Class,CU-1126,Home Office,LATAM,Office Supplies,Art Supplies,Art Supplies Model 27,20.56,1,0.0,4.91
CA-2022-103112,2022-03-19,2022-03-25,First Class,CU-1135,Consumer,LATAM,Furniture,Tables,Tables Model 96,1155.77,4,0.2,254.67
CA-2022-103113,2022-11-20,2022-11-21,Standard Class,CU-1426,Corporate,North America,Office Supplies,Pens,Pens Model 86,230.51,10,0.5,-42.26
CA-2023-103114,2024-01-23,2024-01-25,Same Day,CU-1405,Home Office,North America,Office Supplies,Pens,Pens Model 43,97.8,8,0.0,33.19
CA-2022-103115,2023-02-16,2023-02-21,Second Class,CU-1368,Home Office,EMEA,Furniture,Chairs,Chairs Model 69,249.05,10,0.2,13.67
CA-2024-103116,2022-11-15,2022-11-17,Second Class,CU-1068,Consumer,Asia-Pacific,Office Supplies,Pens,Pens Model 76,72.85,6,0.2,20.63
CA-2022-103117,2024-08-29,2024-09-04,First Class,CU-1448,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 4,104.14,8,0.0,50.65
CA-2023-103118,2024-01-04,2024-01-10,Standard Class,CU-1299,Home Office,LATAM,Electronics,Tablets,Tablets Model 34,1619.05,5,0.0,635.58
CA-2023-103119,2023-12-22,2023-12-26,Same Day,CU-1247,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 50,470.36,10,0.0,230.39
CA-2023-103120,2022-10-17,2022-10-24,Standard Class,CU-1024,Corporate,North America,Furniture,Office Desks,Office Desks Model 69,1323.31,3,0.1,411.16
CA-2023-103121,2022-05-09,2022-05-15,Same Day,CU-1186,Corporate,Europe,Furniture,Sofas,Sofas Model 76,419.02,9,0.0,95.97
CA-2023-103122,2023-10-31,2023-11-07,Same Day,CU-1010,Home Office,North America,Electronics,Laptops,Laptops Model 3,1794.72,5,0.0,645.5
CA-2023-103123,2022-09-17,2022-09-24,First Class,CU-1374,Consumer,EMEA,Furniture,Chairs,Chairs Model 12,1157.93,1,0.2,57.71
CA-2024-103124,2024-05-24,2024-05-31,Second Class,CU-1072,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 57,889.13,7,0.0,348.39
CA-2022-103125,2023-12-25,2023-12-27,Standard Class,CU-1351,Corporate,North America,Electronics,Smartphones,Smartphones Model 48,305.69,4,0.5,-62.4
CA-2024-103126,2024-03-06,2024-03-11,First Class,CU-1126,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 34,284.58,3,0.1,66.29
CA-2023-103127,2022-06-09,2022-06-15,Second Class,CU-1218,Consumer,LATAM,Office Supplies,Pens,Pens Model 73,127.17,5,0.0,28.24
CA-2023-103128,2023-09-12,2023-09-18,First Class,CU-1364,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 15,342.62,4,0.5,-11.22
CA-2024-103129,2024-06-14,2024-06-17,Second Class,CU-1224,Home Office,North America,Office Supplies,Binders,Binders Model 17,255.75,5,0.0,115.49
CA-2024-103130,2024-09-15,2024-09-17,Same Day,CU-1441,Home Office,Europe,Furniture,Sofas,Sofas Model 14,746.34,5,0.5,-6.81
CA-2024-103131,2022-10-11,2022-10-12,First Class,CU-1372,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 13,28.83,9,0.1,9.53
CA-2022-103132,2024-09-06,2024-09-07,Standard Class,CU-1179,Consumer,Europe,Office Supplies,Binders,Binders Model 69,216.95,3,0.0,77.44
CA-2024-103133,2022-10-26,2022-11-01,First Class,CU-1300,Corporate,Europe,Office Supplies,Binders,Binders Model 57,235.05,7,0.1,60.07
CA-2023-103134,2022-07-06,2022-07-08,Second Class,CU-1162,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 82,1990.6,8,0.0,558.52
CA-2022-103135,2024-01-03,2024-01-07,Second Class,CU-1311,Corporate,EMEA,Electronics,Laptops,Laptops Model 45,415.45,1,0.0,160.44
CA-2023-103136,2023-03-28,2023-04-04,Second Class,CU-1034,Corporate,Europe,Office Supplies,Pens,Pens Model 90,158.97,10,0.5,-37.55
CA-2023-103137,2022-08-10,2022-08-17,Same Day,CU-1034,Corporate,Asia-Pacific,Furniture,Tables,Tables Model 15,1457.43,6,0.0,726.83
CA-2024-103138,2023-07-27,2023-07-29,Standard Class,CU-1284,Corporate,Europe,Electronics,Accessories,Accessories Model 47,293.13,10,0.0,72.58
CA-2023-103139,2023-04-06,2023-04-13,Second Class,CU-1053,Consumer,EMEA,Furniture,Tables,Tables Model 36,1417.88,5,0.2,280.79
CA-2022-103140,2023-12-02,2023-12-08,First Class,CU-1310,Home Office,North America,Office Supplies,Binders,Binders Model 53,165.51,1,0.0,52.59
CA-2023-103141,2022-06-04,2022-06-06,Standard Class,CU-1287,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 97,418.23,10,0.0,165.56
CA-2022-103142,2023-09-03,2023-09-09,First Class,CU-1291,Corporate,North America,Electronics,Smartphones,Smartphones Model 27,335.7,6,0.2,9.37
CA-2024-103143,2023-06-13,2023-06-19,Same Day,CU-1484,Corporate,North America,Furniture,Bookcases,Bookcases Model 58,1205.38,1,0.0,542.17
CA-2022-103144,2024-04-18,2024-04-23,Standard Class,CU-1406,Corporate,North America,Office Supplies,Pens,Pens Model 9,142.13,1,0.0,30.36
CA-2024-103145,2022-10-14,2022-10-15,Second Class,CU-1477,Consumer,North America,Furniture,Office Desks,Office Desks Model 81,864.76,8,0.5,-90.68
CA-2024-103146,2024-03-11,2024-03-15,First Class,CU-1174,Home Office,EMEA,Furniture,Chairs,Chairs Model 76,574.29,2,0.0,229.38
CA-2023-103147,2023-09-26,2023-10-03,Same Day,CU-1090,Consumer,LATAM,Furniture,Office Desks,Office Desks Model 38,1048.02,3,0.1,363.25
CA-2023-103148,2024-09-05,2024-09-08,Standard Class,CU-1276,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 6,96.0,4,0.5,-15.94
CA-2024-103149,2022-11-28,2022-12-04,First Class,CU-1464,Corporate,Europe,Electronics,Monitors,Monitors Model 50,669.42,4,0.0,213.26
CA-2022-103150,2024-05-28,2024-06-02,First Class,CU-1054,Corporate,LATAM,Furniture,Bookcases,Bookcases Model 5,718.27,9,0.5,-188.98
CA-2023-103151,2023-08-01,2023-08-06,First Class,CU-1272,Corporate,LATAM,Furniture,Office Desks,Office Desks Model 10,1440.83,2,0.0,549.55
CA-2023-103152,2023-04-14,2023-04-20,Second Class,CU-1500,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 58,1324.67,10,0.1,316.08
CA-2023-103153,2022-08-10,2022-08-14,Same Day,CU-1026,Consumer,Europe,Furniture,Office Desks,Office Desks Model 28,1330.34,2,0.1,236.59
CA-2023-103154,2023-11-24,2023-11-29,Second Class,CU-1474,Corporate,Europe,Furniture,Office Desks,Office Desks Model 2,478.57,1,0.0,233.65
CA-2024-103155,2023-08-27,2023-08-29,Same Day,CU-1176,Consumer,EMEA,Furniture,Bookcases,Bookcases Model 51,1200.92,3,0.1,156.14
CA-2024-103156,2022-05-23,2022-05-30,Standard Class,CU-1426,Consumer,Europe,Furniture,Tables,Tables Model 44,1186.84,2,0.0,463.74
CA-2023-103157,2022-07-09,2022-07-10,Second Class,CU-1436,Consumer,North America,Electronics,Accessories,Accessories Model 100,814.54,9,0.2,159.1
CA-2024-103158,2022-04-28,2022-05-01,Second Class,CU-1072,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 100,899.05,1,0.0,293.0
CA-2024-103159,2024-05-24,2024-05-25,First Class,CU-1469,Corporate,EMEA,Electronics,Monitors,Monitors Model 84,1290.35,4,0.0,566.91
CA-2023-103160,2022-03-16,2022-03-23,Second Class,CU-1420,Home Office,LATAM,Furniture,Tables,Tables Model 17,923.63,6,0.1,166.55
CA-2024-103161,2022-10-01,2022-10-06,Same Day,CU-1443,Home Office,LATAM,Electronics,Monitors,Monitors Model 6,967.14,1,0.1,307.83
CA-2023-103162,2022-04-12,2022-04-19,First Class,CU-1403,Consumer,Europe,Furniture,Chairs,Chairs Model 7,1197.51,10,0.0,336.65
CA-2024-103163,2023-05-15,2023-05-18,First Class,CU-1100,Corporate,EMEA,Furniture,Chairs,Chairs Model 85,1119.49,7,0.0,390.57
CA-2024-103164,2023-04-15,2023-04-19,Second Class,CU-1447,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 39,1265.43,6,0.0,263.63
CA-2024-103165,2023-03-24,2023-03-28,Standard Class,CU-1268,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 40,24.79,3,0.1,6.15
CA-2022-103166,2023-10-05,2023-10-06,First Class,CU-1055,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 61,56.07,4,0.5,-4.34
CA-2024-103167,2022-06-26,2022-06-27,Second Class,CU-1069,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 68,269.63,3,0.0,109.41
CA-2022-103168,2022-01-15,2022-01-19,Standard Class,CU-1108,Consumer,North America,Furniture,Bookcases,Bookcases Model 66,461.99,6,0.1,121.96
CA-2023-103169,2022-03-14,2022-03-17,First Class,CU-1056,Home Office,LATAM,Office Supplies,Storage,Storage Model 50,7.08,6,0.1,1.67
CA-2022-103170,2023-08-14,2023-08-15,Standard Class,CU-1205,Home Office,Asia-Pacific,Furniture,Sofas,Sofas Model 84,660.94,8,0.1,79.53
CA-2023-103171,2024-01-07,2024-01-11,Same Day,CU-1205,Corporate,LATAM,Furniture,Chairs,Chairs Model 72,593.9,1,0.2,58.58
CA-2023-103172,2024-05-20,2024-05-26,Second Class,CU-1300,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 24,198.85,6,0.0,82.27
CA-2024-103173,2023-07-05,2023-07-10,Same Day,CU-1270,Consumer,EMEA,Office Supplies,Art Supplies,Art Supplies Model 63,298.84,8,0.0,122.61
CA-2023-103174,2022-05-26,2022-05-28,Standard Class,CU-1220,Consumer,EMEA,Furniture,Chairs,Chairs Model 54,1346.58,3,0.2,69.94
CA-2023-103175,2024-03-13,2024-03-19,Second Class,CU-1330,Home Office,LATAM,Office Supplies,Pens,Pens Model 5,23.2,8,0.0,9.48
CA-2023-103176,2022-07-27,2022-08-01,Standard Class,CU-1125,Consumer,North America,Furniture,Tables,Tables Model 8,371.57,9,0.5,-21.17
CA-2024-103177,2024-04-20,2024-04-22,Second Class,CU-1420,Consumer,North America,Electronics,Laptops,Laptops Model 66,673.12,1,0.1,197.84
